rainfall_1h,rainfall_24h,rainfall_72h,cumulative_7d,soil_saturation,slope_angle,elevation_m,historical_events,seismic_index,antecedent_wetness,label
6.934292758997678,48.0084059244862,76.77778162372081,68.84094150533546,22.66801883691213,8.86322106441992,124.82855189070766,0.0,0.06859357543843454,0.2199,0
3.6350228186268696,37.122393412206236,52.412504322777856,170.14764067489446,51.59699797856412,14.514314346254944,293.57098826768413,0.0,0.27107961703597405,0.2491,0
0.03162796678986801,45.73768712681998,70.84427894278012,11.206373931909997,54.48818326113789,6.852056099920096,294.11650632137514,0.0,0.10793839392015027,0.2897,0
4.512718422005166,57.00703896060968,31.851470400072603,168.8456498938103,52.53635858713528,6.130212712179215,1130.0662353356242,1.0,0.20851972640495153,0.2732,0
3.9794291047420876,16.019960264048713,88.95358875845646,145.53807485429382,20.91020214975314,13.088154025036179,328.74559896493787,0.0,0.2689573221362577,0.1621,0
2.5665861142689153,19.708053712246038,32.71012144179467,157.28606449826205,30.792609952218996,24.8983716665822,1126.8473166843266,1.0,0.0500543602164583,0.145,0
2.816375846495311,16.577904983657206,65.50119525121168,80.84928695508509,35.275054777029595,12.09512144766272,255.15105529859522,1.0,0.1558881479161175,0.1787,0
4.128251989219661,17.371940277006168,83.26188347400371,134.49880162785402,39.71177303066173,7.428814824567034,581.9971059691087,1.0,0.05800785391195758,0.2069,0
0.4888492292069895,30.267179035821606,87.2007246217742,174.73470508213583,48.269617321971566,24.46584031837709,1091.7081500049303,1.0,0.10681751560650003,0.2575,0
7.907460192830705,7.518417492525669,76.90360198262545,101.16677188115708,60.22786404934131,6.477391504532668,719.0825006059517,0.0,0.17049497753208864,0.2329,0
7.156203888379848,54.02357868716004,2.1784353598713935,152.66737000407934,20.486223128399292,17.791861111588112,468.0902174889998,1.0,0.10066515609001374,0.1612,0
7.665538652657634,45.157354536297284,20.27048356046093,71.69310262446122,29.441079934141985,13.874149205750605,117.5739409805048,0.0,0.06949339793193048,0.1817,0
5.264670605755595,19.944802762081185,119.81100048341257,129.9757442144457,20.20169151778977,16.58085016914793,917.2168973886121,1.0,0.2761287875461116,0.1952,0
1.006625095785095,9.896739051567746,8.301293164435046,107.32603934398534,64.9424961197114,11.435965342291045,397.53998925168304,1.0,0.1697471442606635,0.1894,0
3.305907634764444,35.15733122877563,99.3211544888034,88.64759280837814,43.44537278499786,21.39086153968329,399.0504601892665,1.0,0.1434276855423749,0.2658,0
7.8510460522466845,43.899203211367485,6.541043166299594,110.69590538788705,30.02986936753456,21.21703190371569,78.21150301573958,1.0,0.059222907416495704,0.1686,0
6.145477254375988,45.25749820071636,71.94720623212422,61.994846583679085,48.72675046215864,24.969293927389636,511.1676774438834,1.0,0.051994570201617504,0.2753,0
3.3857478656875344,49.21573972561073,89.89622873650166,6.435665155814352,58.9306909215202,12.92653088790133,172.0118509920493,0.0,0.19818786754516138,0.3244,0
1.4109385079381465,52.67357189366253,92.24993117142238,127.91441157302263,40.13979144367977,21.228709680775317,906.6830132396212,0.0,0.09790234187277876,0.2864,0
6.034082326094985,54.230817407540016,6.447222725018471,114.48496762731688,42.773949795778634,6.714607415836536,192.9142189621596,0.0,0.10331656498035378,0.221,0
7.280396242108455,21.254885712717787,12.397978392646461,47.281986305519894,31.404695226640797,21.56696148565418,381.96711332584,1.0,0.08886898714892714,0.1319,0
0.07980242450179453,36.63291540839191,90.61077561492947,111.72007482685214,38.623635081315484,24.688627466629434,1159.2524119020566,0.0,0.20299581567618652,0.2491,0
1.6597907713927436,12.446734108592404,87.3938094994615,173.7697313619266,29.998793227555,13.082145973579607,151.45790913820923,0.0,0.10183717137849317,0.1764,0
1.32595144402155,53.642865239778814,91.66363526411462,136.86647968452436,59.68341452681716,14.37713685040951,499.48908979857197,1.0,0.2662399388857593,0.3367,0
7.453823868152163,4.407637272463747,112.32116858795237,141.13596831556248,50.62267640527659,9.758465133155049,606.3397156287072,1.0,0.09282474604813533,0.2337,0
4.916432552171529,1.0606220213563455,5.0051235279763695,121.36322661573537,25.26480915187595,9.163780462934321,1050.537033801872,1.0,0.15776444804254158,0.0697,0
3.4362403385550735,6.2738652724785755,86.96989885270158,84.16542352528849,28.22530526031186,9.131114298538511,702.7243523549419,0.0,0.1328749648283044,0.1592,0
7.630324628276568,47.415026547483656,76.5226091344917,181.74299284149419,57.4563322278808,17.80274770461638,477.3179514899756,0.0,0.23449505115439934,0.3054,0
6.713124227698328,1.248502985233313,75.08105187004048,73.35165777526936,51.38440738807444,16.494216430452955,609.4895496406145,1.0,0.17545874515529308,0.1967,0
4.19560328970847,30.441013335229407,24.014757563621774,149.97256216389192,51.33521263390356,11.481218157237219,102.45055568757863,0.0,0.15654627672438187,0.2102,0
1.2819494575766885,17.98416341016775,2.88752556163113,25.535299599198602,40.85620677031598,11.210411207748795,722.4648649549665,1.0,0.16282066528931538,0.1406,0
0.7641357831986451,26.414594051032367,73.33758611298266,198.33535340935177,24.032899778335988,8.387207164206945,1064.7609166738407,0.0,0.29381378788464646,0.1771,0
2.400842020801166,45.98220471142582,92.51032592935094,90.57291781459007,21.924146537440368,11.506383433961599,1096.8855984213685,0.0,0.0803107309694742,0.2277,0
3.789548725696564,49.84006545922821,71.04473508745906,157.42833462903639,27.602301838563392,19.139815299919782,61.485641750924515,0.0,0.08493496585268283,0.2309,0
5.312643995477186,51.44597889228927,46.806698626217596,96.44317981420355,56.78152898413097,7.450544664751346,1154.2500473810594,0.0,0.09572846978495696,0.2858,0
4.1626838157675845,53.058320937261804,99.92989704785346,156.66434016157444,26.086202148112243,10.420833883061157,391.57151928606066,1.0,0.22325003827644202,0.2588,0
7.938227841564034,52.576203718788534,101.45106666925402,102.0601311987142,23.22265158868587,8.604549784532171,346.3904026956748,1.0,0.19957354648672182,0.252,0
6.126609616567981,49.68140621342228,25.763550447641663,181.2810314719872,45.545066551458305,12.792026634227673,1163.2910940474235,1.0,0.29943402605171593,0.2358,0
7.783849372152451,6.56677570871288,74.81436639540564,82.18211207805362,60.268078288060096,22.59965419680864,309.4258407780664,0.0,0.1285801623583539,0.2293,0
4.65801372731113,14.813114525622906,47.27724265851235,6.645607804435172,58.58278025621259,20.835070860188832,421.81604172951353,1.0,0.19928519371011255,0.2175,0
1.8184643526341384,31.474747243381664,55.22899350564624,163.85123512366485,23.36133216118579,6.767462377180111,251.2133589239547,0.0,0.23897595601444865,0.1697,0
6.745645106541343,30.816002309255698,115.45739752534807,20.85673197095015,42.85262023814765,23.85766934694411,776.7168862202625,1.0,0.1367435920778179,0.2698,0
4.045394333505291,5.34339842855468,43.18348562872584,88.02590980315811,20.170593087747097,17.63543580374339,775.1697463481665,0.0,0.2239430091734787,0.0989,0
0.9131523470960214,34.08603768206459,58.24314232594113,107.37705612078803,23.941264835806116,6.692107347969896,708.50673563122,1.0,0.2450033962811871,0.179,0
5.974332594606988,9.38032064917649,1.1512983963071166,118.36712261184388,55.25094602303036,12.6912022540943,938.1438762642956,0.0,0.062266032897839094,0.1579,0
3.568701980000526,44.30728420184974,60.16762519868053,61.79677959728982,24.058077380133014,20.498222709856115,844.0895570807069,0.0,0.12645628546219073,0.2014,0
2.787507733808413,45.384136846246456,21.771435287095628,121.24127931045518,35.93267184841856,18.92099971965468,207.82513818959242,1.0,0.12031354614651986,0.1996,0
3.5168335194848472,24.00707197061446,52.04562622923603,98.91597708696051,36.120275675744594,23.8843753255393,734.9406407697898,1.0,0.15815716939908897,0.1839,0
5.584329769484233,55.736255932329335,52.736768593013366,37.02899433786418,51.27673270744414,10.522174966245807,62.176573387601174,0.0,0.13825608929124567,0.2858,0
2.433225403900672,0.3689258758763736,92.21483013757044,3.8500202781719395,37.75141455497278,5.387843808249206,843.8553137256806,1.0,0.21192428600342222,0.1758,0
5.107832544154593,23.565161222364853,59.96685806088448,35.38631003932651,41.2545736495841,23.741402297972073,418.36631379992275,1.0,0.21969235903587336,0.2027,0
7.477403167414057,11.04085247748783,74.17039284582218,7.538204884420985,34.48805359509748,6.9427914599119305,778.1221347051917,0.0,0.19754935785560923,0.1732,0
2.2252988588898415,45.66462944851275,100.05978879701598,191.95785560193053,39.80279896377813,7.550287316393396,505.0202488260616,0.0,0.06928054732601376,0.2784,0
3.328561222431122,7.8937649864621795,4.261614717149986,12.523024077831746,59.23283096699415,18.222152730156246,1040.870852824746,0.0,0.22452537874290007,0.1676,0
1.98450654458121,26.76468284559408,60.46933263826804,71.13636402242646,28.70751062800085,12.138417935159836,975.60245260629,0.0,0.17276843367914274,0.1782,0
7.725405317671238,7.345634245008483,54.94596188536086,57.48346032440674,55.301741562039545,19.013306276713525,421.32022123681253,0.0,0.13508623795980224,0.201,0
1.0857452747501393,5.519184568886413,88.04190380740484,10.159519748376479,60.67482773452879,6.158307294370826,604.2101343661712,0.0,0.25277601542652106,0.2398,0
3.2977454398773567,0.17899078443921246,99.94408628469563,88.40315796943237,28.045407801625892,13.701155322273333,1053.8551762357679,1.0,0.11677207504704669,0.1579,0
4.583913720066434,30.8793736718332,110.65748584439697,96.34523006466414,54.697540937893336,8.138554004876045,640.013624389211,1.0,0.27218965710415627,0.2953,0
3.1863894322307056,14.370870020460584,59.75337395332966,196.7571199494894,37.60353381960599,12.678352595145881,475.696412986445,1.0,0.2701577821497502,0.175,0
3.8750121964243034,19.24302348725208,103.35612727974895,103.23902594238852,23.643733467451266,10.765194374039442,1006.3680406139405,1.0,0.20116360074538286,0.188,0
5.973992044327813,10.585537351378253,59.47581892131039,185.40585245595244,58.21285355506945,10.392598564659803,803.1253612793591,1.0,0.2698425700620747,0.2187,0
7.358133430519917,20.397960479376117,106.43057231458224,195.25279841410023,35.52810351609289,22.208610605690552,958.3071562873914,1.0,0.16711417441562937,0.2227,0
3.2752281845335327,27.6344037479815,43.20331819377982,20.290367455291978,29.683042536780974,23.04547989931262,571.6463185968552,1.0,0.17016013617864584,0.1673,0
6.6669748281938634,3.090381955416155,102.78565923176076,175.5151659025797,47.05098071825464,17.078427332990913,825.4092412867153,1.0,0.1784131431944196,0.2137,0
4.704442134278196,50.43680088123086,6.730062308170175,78.32509700656163,29.492132647514154,18.9784635595825,305.8293025209067,0.0,0.257564749973482,0.1805,0
0.028005247013112466,16.3404943249323,35.48940084909055,65.15618903304392,30.903774203853963,21.270490536049298,294.1370075936421,0.0,0.1306111977269338,0.141,0
1.240881299759372,39.64477363081468,56.48746158920877,90.39016040183327,31.606015692899696,20.699545480960104,774.9685822969981,0.0,0.2195626100076078,0.2077,0
7.646168071656945,21.816352882701555,58.68563661057355,90.94476624593403,42.928575595048095,6.880177556189229,1066.6029760989204,1.0,0.06930317393199624,0.2023,0
1.5100056472793089,33.245981811925716,94.40204816648163,23.92488651943301,39.87351600401955,9.444572077892804,450.6559796432107,0.0,0.08667724999760597,0.2488,0
0.32858590898749185,53.4053251689008,15.92005801457387,83.74714985097049,25.295878571610945,17.70057871519496,431.2220685561665,0.0,0.27342255333180804,0.184,0
1.3237730911054637,30.923985370179896,30.28788282591769,73.15970505732456,47.15637151301253,23.69494810226522,728.3912699108429,1.0,0.08245090884337346,0.2062,0
5.7386778007051165,15.937849145092178,1.3109535380074488,119.52286846505076,22.372446994215455,20.034892114566247,680.7296637449897,0.0,0.10799508861730044,0.089,0
6.740045702771787,16.530680401096017,110.10243503638812,185.37628912181617,50.381757567268835,8.884483916184863,1134.9798832510603,1.0,0.26970050808913826,0.2554,0
5.3330959425044915,2.792010960411284,78.6025390502743,70.48147316808067,62.23427290981379,11.100637487546404,934.29211020424,1.0,0.27323959373857887,0.2299,0
3.0004571634217987,46.988536743690624,58.19366260987279,199.43619342323578,52.25383362024927,9.740038052167359,237.1342347111905,1.0,0.10579406100917056,0.2755,0
5.3007915528514555,7.559110487313125,104.80953750225984,152.01075017435494,38.536239263061,18.179256799035812,875.7372914504801,1.0,0.0937797833235298,0.2032,0
4.86012605853691,48.59507563339174,72.17244008670568,95.97758632529178,40.85251810756021,11.539897467169203,577.9419525583528,0.0,0.06783943250401357,0.2625,0
2.8750185547401994,7.759741669552172,52.6418498144112,132.66169400086667,51.88644404588769,5.822007640964648,1129.620604367054,1.0,0.07001679439513021,0.1913,0
7.906665448516759,55.84198793498087,80.41163460284119,58.84907186301418,63.587496588102184,24.075233434051807,997.7692291187092,0.0,0.24638311533124385,0.341,0
2.894216472665084,40.21733599583028,40.598708322118696,171.0932696692663,47.66046641772497,9.731944181472352,744.6537820925632,1.0,0.27163905178505765,0.2351,0
3.9888974059987525,42.29041029167077,71.84454813533836,175.61388718528218,59.76471649406092,19.905049412717908,140.74750535028483,1.0,0.13197209249863606,0.2969,0
5.489055914286536,2.8784551352297805,110.98474908516523,82.9475740028353,50.16986672225744,19.43930080121801,529.0027213790667,1.0,0.18895112340646908,0.2283,0
2.3978571723477717,40.4238042644692,39.05883428521231,64.5257912547754,23.68170953538949,12.213816542838972,294.9046026422666,0.0,0.11063227018501771,0.1742,0
0.707414490514517,7.830245786016716,6.7361992141965565,141.16005309618396,24.281743800345684,19.707936848379898,839.5657219346479,1.0,0.18141076346936502,0.0823,0
3.232547426365441,25.91048846813386,55.688001026316535,131.8935896023471,41.48185457429413,5.442032740602198,748.8276846134087,1.0,0.10416276309970975,0.2043,0
7.340866334167755,21.161068508977017,55.94232519876857,166.24848580607215,37.641925782841085,8.106472176142463,993.2967918945027,0.0,0.2692596350980385,0.1854,0
2.9821320163247247,33.342492176428316,41.227827002552104,115.72021241024856,49.8129561500035,5.3205305969485694,550.8259756227839,1.0,0.14790973883148445,0.2273,0
0.8836114886002742,48.018839692822,56.62404540411066,38.112380639759614,54.13815916998105,8.621512014486061,122.55262013216466,1.0,0.23163846204911298,0.2809,0
7.435360856775225,10.757039018370502,33.18343097528313,157.79232197418685,61.81618056638855,22.366213915565528,1192.729621895784,0.0,0.2538586483871301,0.2051,0
1.430798240685986,42.7823021527296,105.69066023120219,38.619405488396865,23.530464872773585,7.130094491112984,894.1350301800258,0.0,0.1424740454414074,0.2369,0
3.850356858617812,29.598540404693285,46.472281034438836,108.13702691496991,50.30040816679926,22.496475650044314,475.8430702956765,1.0,0.13379579164105343,0.2256,0
6.0807688266376285,24.706569367015703,85.01488061382267,129.130014422679,52.32038279097951,5.976518717251258,779.848622072923,1.0,0.25996311437874065,0.2546,0
5.919269842573488,44.545536801295036,1.1076486403195807,144.54427149230187,58.1830072583067,16.35915569392756,1162.3962967133791,1.0,0.11947941384620549,0.2355,0
5.8876433841708815,26.92647536826948,12.662112883432926,59.41257658064867,42.76107226007716,10.439507751860033,680.0072304384723,1.0,0.09250910576804357,0.1718,0
5.908935316222638,4.211002830997472,15.750844845089539,186.33881796427391,55.80024506429244,6.9787876288897355,285.37766608501136,1.0,0.16296420117232868,0.1617,0
4.030909167541274,18.986031810268734,86.95970315801917,113.12274443886758,45.979779080669836,15.305901981605217,737.8569458792467,0.0,0.16526162077766182,0.229,0
6.406378396599266,39.9962533215544,81.62019721462275,85.1371442359611,31.821670466918043,7.217954499547292,226.52568873436712,0.0,0.10869618210005307,0.231,0
0.34070866847165693,12.157826095675999,43.18439201047036,19.720904669446405,36.253180207145746,7.5340875868168,692.6029256117104,0.0,0.1368956282981716,0.1527,0
1.515924935931948,43.28755859788415,113.53933073391202,122.5096902638299,46.36303638530103,20.434366644733878,312.7710331423791,0.0,0.13276136836352787,0.3018,0
5.341367238096133,8.149861579801778,9.587705771349846,189.60623584817137,63.23917198311077,10.099809681216403,91.4961285061156,0.0,0.20308750102058204,0.1828,0
7.24721618449859,47.41701080831479,19.360714679344063,72.99445906318576,55.260063771807836,13.201676819340777,501.73494654321667,0.0,0.2538124483428605,0.2499,0
2.623629148132082,56.97471051476636,30.707468675335335,35.74062976483694,59.19130379171971,18.780019484389552,1112.66317666525,1.0,0.29959185283374357,0.2888,0
2.7906058191440417,8.794751349657961,2.1592108840245583,57.013613734144776,44.95427243816422,17.554009773531583,645.3923126586042,0.0,0.08442574025043635,0.1319,0
4.0235067466135845,35.765092560884604,47.827552087008215,127.42024264206613,36.8811649898517,24.987990046862482,476.3021107073611,0.0,0.14940850862328103,0.2056,0
6.797609628849632,8.160448268167892,78.15600687557462,15.96908348119821,40.24909872100925,5.327577610691336,492.00067609009346,0.0,0.11399700828639629,0.1853,0
1.9040595616655898,54.16858358395822,111.96006478578124,108.65881568355347,62.08474921290294,22.36836699525556,71.74966283888097,1.0,0.26025490345918106,0.3615,0
3.7031766257470933,59.16636425848966,22.108839850839452,34.42467392030662,35.337653544913394,11.670153056270706,940.0496934976643,0.0,0.06565877496475998,0.226,0
6.769783107437247,19.125261692397363,76.04314923713783,78.62824943343978,53.1280809417636,14.620369311213935,779.6295251858278,1.0,0.12922074210943651,0.2376,0
